 TIME                    	TAIR_PEG_V1              	TAIR_PEG_V2              	TAIR_PEG_V3              	TAIR_PEG_V4              	TAIR_PEG_V5              	TAIR_PEG_V6              	TAIR_PEG_V7              	
  +1.2520000000000000E+03	  +8.7127532241515325E+02	  +8.8044747351492890E+02	  +8.8382730818503455E+02	  +9.0068962391756202E+02	  +9.0073007981551507E+02	  +8.8401894543182948E+02	  +8.8187004402352431E+02	
  +1.2530000000000000E+03	  +8.7176496988505698E+02	  +8.8105247609360003E+02	  +8.8443478187054370E+02	  +9.0131220095958599E+02	  +9.0135130305840767E+02	  +8.8462957955799936E+02	  +8.8247964530036847E+02	
  +1.2540000000000000E+03	  +8.7223017172764094E+02	  +8.8163113336049241E+02	  +8.8501558072963269E+02	  +9.0190825569331776E+02	  +9.0194610840161567E+02	  +8.8521381629675977E+02	  +8.8306284211120476E+02	
  +1.2550000000000000E+03	  +8.7277106235995689E+02	  +8.8226256697941915E+02	  +8.8564789061461522E+02	  +9.0255738171299868E+02	  +9.0259416441604185E+02	  +8.8584961928689984E+02	  +8.8369745672236434E+02	
  +1.2560000000000000E+03	  +8.7357156103786679E+02	  +8.8306832692113403E+02	  +8.8645486950653435E+02	  +9.0338084878734765E+02	  +9.0341678623166547E+02	  +8.8665863872515718E+02	  +8.8450516209001842E+02	
  +1.2570000000000000E+03	  +8.7423204385814790E+02	  +8.8376558613287455E+02	  +8.8715482336675154E+02	  +9.0409618680117649E+02	  +9.0413149452657274E+02	  +8.8735897493535958E+02	  +8.8520399506715489E+02	
  +1.2580000000000000E+03	  +8.7494811839661065E+02	  +8.8449722909083243E+02	  +8.8789008939421012E+02	  +9.0484594536406894E+02	  +9.0488079802012055E+02	  +8.8809369945476760E+02	  +8.8593712300187258E+02	
  +1.2590000000000000E+03	  +8.7593926238366043E+02	  +8.8540210103622564E+02	  +8.8879916388476624E+02	  +9.0576923484126587E+02	  +9.0580370856549814E+02	  +8.8900171269632278E+02	  +8.8684346441960406E+02	
  +1.2600000000000000E+03	  +8.7687417375565974E+02	  +8.8624103950985511E+02	  +8.8964301097067562E+02	  +9.0662677642661629E+02	  +9.0666087797141427E+02	  +8.8984362676822309E+02	  +8.8768386892491537E+02	
  +1.2610000000000000E+03	  +8.7785687495641741E+02	  +8.8710335762738623E+02	  +8.9051103910755592E+02	  +9.0750801112024237E+02	  +9.0754168728907280E+02	  +8.9070865095775241E+02	  +8.8855276132992913E+02	
  +1.2620000000000000E+03	  +8.7887372281348121E+02	  +8.8797478012347744E+02	  +8.9138921126192633E+02	  +9.0839865826411346E+02	  +9.0843181713751790E+02	  +8.9158225968078762E+02	  +8.8943360475784311E+02	
  +1.2630000000000000E+03	  +8.8012355168014005E+02	  +8.8899689180078678E+02	  +8.9241922103926606E+02	  +9.0944047317795139E+02	  +9.0947297623655959E+02	  +8.9261073960824933E+02	  +8.9045886223041134E+02	
  +1.2640000000000000E+03	  +8.8191698917394319E+02	  +8.9037098970834461E+02	  +8.9379774084790392E+02	  +9.1083492578790333E+02	  +9.1086655177365014E+02	  +8.9399328657905903E+02	  +8.9183539959703182E+02	
  +1.2650000000000000E+03	  +8.8390590403210456E+02	  +8.9184634587479786E+02	  +8.9527697806750564E+02	  +9.1233162988775894E+02	  +9.1236204850859622E+02	  +8.9547501848319484E+02	  +8.9331578696816280E+02	
  +1.2660000000000000E+03	  +8.8552327781172380E+02	  +8.9304957593827703E+02	  +8.9648745754341360E+02	  +9.1355727972670456E+02	  +9.1358604734967389E+02	  +8.9668466729293232E+02	  +8.9452503604729463E+02	
  +1.2670000000000000E+03	  +8.8536414691622781E+02	  +8.9304422124854955E+02	  +8.9648824786825855E+02	  +9.1357048646008980E+02	  +9.1359717842595694E+02	  +8.9668242684454765E+02	  +8.9452237021420194E+02	
  +1.2680000000000000E+03	  +8.8531495825314903E+02	  +8.9320871492070694E+02	  +8.9665702449241735E+02	  +9.1374647557628487E+02	  +9.1377562698947077E+02	  +8.9685087658224893E+02	  +8.9468759427888040E+02	
  +1.2690000000000000E+03	  +8.8594804397231849E+02	  +8.9383715747396309E+02	  +8.9728155180147917E+02	  +9.1438670760089644E+02	  +9.1442431720276090E+02	  +8.9748294681295226E+02	  +8.9532445859921688E+02	
  +1.2700000000000000E+03	  +8.8630189538297077E+02	  +8.9424390934554435E+02	  +8.9768272559289289E+02	  +9.1480719378709193E+02	  +9.1484741400831524E+02	  +8.9788998874072627E+02	  +8.9573125964520932E+02	
  +1.2710000000000000E+03	  +8.8692939909104314E+02	  +8.9485051920320996E+02	  +8.9828701229135220E+02	  +9.1542627840802231E+02	  +9.1546104288160006E+02	  +8.9849359423345811E+02	  +8.9632148910810724E+02	
  +1.2720000000000000E+03	  +8.8740055175254236E+02	  +8.9534254599025451E+02	  +8.9877681730094594E+02	  +9.1593149564546809E+02	  +9.1596122168018451E+02	  +8.9898207543288856E+02	  +8.9680012734392653E+02	
  +1.2730000000000000E+03	  +8.8798979289609440E+02	  +8.9593248471265792E+02	  +8.9936743577485970E+02	  +9.1653633609463907E+02	  +9.1656359661219290E+02	  +8.9957230761478297E+02	  +8.9738566190795882E+02	
  +1.2740000000000000E+03	  +8.8849901671379428E+02	  +8.9646497845994918E+02	  +8.9990347760004272E+02	  +9.1708463078516240E+02	  +9.1711261508070243E+02	  +9.0010672059641990E+02	  +8.9791811988175641E+02	
  +1.2750000000000000E+03	  +8.8906226380657995E+02	  +8.9704838991549195E+02	  +9.0049104488639568E+02	  +9.1768244265771455E+02	  +9.1771335848724243E+02	  +9.0069134063568822E+02	  +8.9850162463701838E+02	
  +1.2760000000000000E+03	  +8.8958559284579690E+02	  +8.9760749397697930E+02	  +9.0105153910033664E+02	  +9.1825308904789324E+02	  +9.1828735703625534E+02	  +9.0124877363641440E+02	  +8.9905816631530445E+02	
  +1.2770000000000000E+03	  +8.9013237141310083E+02	  +8.9819341364123727E+02	  +9.0163880958136224E+02	  +9.1885064021650521E+02	  +9.1888811494084985E+02	  +9.0183325918449179E+02	  +8.9964167786628741E+02	
  +1.2780000000000000E+03	  +8.9065871371666992E+02	  +8.9876647568011435E+02	  +9.0221410893618736E+02	  +9.1943800140416874E+02	  +9.1947701675354733E+02	  +9.0240744696587524E+02	  +9.0021479976994510E+02	
  +1.2790000000000000E+03	  +8.9127947135330646E+02	  +8.9940953868079566E+02	  +9.0285948705569945E+02	  +9.2009685863385585E+02	  +9.2013587932768951E+02	  +9.0305325923490329E+02	  +9.0085942103490686E+02	
  +1.2800000000000000E+03	  +8.9204460440480204E+02	  +9.0014463360382467E+02	  +9.0359793449465030E+02	  +9.2084830099027761E+02	  +9.2088803017732039E+02	  +9.0379192950941308E+02	  +9.0159700719302202E+02	
  +1.2810000000000000E+03	  +8.9252753557484880E+02	  +9.0068119494299322E+02	  +9.0413799592374482E+02	  +9.2140132784286209E+02	  +9.2144198076206214E+02	  +9.0433121918151198E+02	  +9.0213537765448189E+02	
  +1.2820000000000000E+03	  +8.9302487099897701E+02	  +9.0125260398657940E+02	  +9.0470696060635373E+02	  +9.2198398998345738E+02	  +9.2202481994118398E+02	  +9.0490277177776852E+02	  +9.0270603834277415E+02	
  +1.2830000000000000E+03	  +8.9374235168871849E+02	  +9.0198720885822593E+02	  +9.0543829277666055E+02	  +9.2272976289088797E+02	  +9.2276992070946017E+02	  +9.0563668697464277E+02	  +9.0343896652274077E+02	
  +1.2840000000000000E+03	  +8.9439817967933323E+02	  +9.0268095037189687E+02	  +9.0613613497037215E+02	  +9.2344309082944028E+02	  +9.2348132333908427E+02	  +9.0633514393790870E+02	  +9.0413628289490441E+02	
  +1.2850000000000000E+03	  +8.9508946250741803E+02	  +9.0341123517077540E+02	  +9.0686638466147087E+02	  +9.2418955069789058E+02	  +9.2422495191615712E+02	  +9.0706769747459407E+02	  +9.0486756898040881E+02	
  +1.2860000000000000E+03	  +8.9582277871461054E+02	  +9.0417615733174318E+02	  +9.0763426545983680E+02	  +9.2496884270202418E+02	  +9.2500603437631401E+02	  +9.0783213610022335E+02	  +9.0563060792347733E+02	
  +1.2870000000000000E+03	  +8.9677588158646427E+02	  +9.0509665225516869E+02	  +9.0856136589075732E+02	  +9.2590590708992136E+02	  +9.2594613040136653E+02	  +9.0875470116175075E+02	  +9.0655157583145342E+02	
  +1.2880000000000000E+03	  +8.9826798505872603E+02	  +9.0637655704036752E+02	  +9.0984257123557995E+02	  +9.2720172032302798E+02	  +9.2724007350405213E+02	  +9.1003572513266101E+02	  +9.0783080628816447E+02	
  +1.2890000000000000E+03	  +8.9992976666869731E+02	  +9.0774857683538539E+02	  +9.1122002571229666E+02	  +9.2859159947684213E+02	  +9.2863005776430123E+02	  +9.1141712216353596E+02	  +9.0921016441673487E+02	
  +1.2900000000000000E+03	  +9.0115579573231173E+02	  +9.0882103978688076E+02	  +9.1229606633452727E+02	  +9.2967850027986742E+02	  +9.2971837346217694E+02	  +9.1249682309753530E+02	  +9.1028753784757123E+02	
  +1.2910000000000000E+03	  +9.0066129735770892E+02	  +9.0873576091322298E+02	  +9.1221368593489342E+02	  +9.2960777433975932E+02	  +9.2964793665360787E+02	  +9.1241814879430240E+02	  +9.1020620185041025E+02	
  +1.2920000000000000E+03	  +9.0028943678151109E+02	  +9.0882868123491221E+02	  +9.1231011352916551E+02	  +9.2971796077964689E+02	  +9.2975616618904223E+02	  +9.1251609217225996E+02	  +9.1030106839280472E+02	
  +1.2930000000000000E+03	  +9.0062078824235039E+02	  +9.0940450826282358E+02	  +9.1289089251655867E+02	  +9.3031142150374762E+02	  +9.3034926900995561E+02	  +9.1309884450519860E+02	  +9.1087970395490925E+02	
  +1.2940000000000000E+03	  +9.0078050213705080E+02	  +9.0983923340774788E+02	  +9.1332866100091439E+02	  +9.3076254302275436E+02	  +9.3080052643684121E+02	  +9.1353650341252273E+02	  +9.1131771538410794E+02	
  +1.2950000000000000E+03	  +9.0125324455345697E+02	  +9.1049175835537869E+02	  +9.1398431615513141E+02	  +9.3143267978672884E+02	  +9.3147039198310142E+02	  +9.1418392004422583E+02	  +9.1197151812515563E+02	
  +1.2960000000000000E+03	  +9.0159816980474523E+02	  +9.1103047379054954E+02	  +9.1453508342036116E+02	  +9.3199485444149502E+02	  +9.3203541516460314E+02	  +9.1472914049631015E+02	  +9.1251813663328255E+02	
  +1.2970000000000000E+03	  +9.0205497867842041E+02	  +9.1164507272778167E+02	  +9.1516223330037440E+02	  +9.3263481522607674E+02	  +9.3267667617099437E+02	  +9.1535459690353946E+02	  +9.1313928959204929E+02	
  +1.2980000000000000E+03	  +9.0245308848564127E+02	  +9.1220463390940006E+02	  +9.1573282192220790E+02	  +9.3321956486402439E+02	  +9.3326128057968140E+02	  +9.1592581867772856E+02	  +9.1370413070926986E+02	
  +1.2990000000000000E+03	  +9.0291239203662633E+02	  +9.1280720845211908E+02	  +9.1634420102659487E+02	  +9.3384558108526937E+02	  +9.3388660556129742E+02	  +9.1653845398653675E+02	  +9.1430950984288233E+02	
  +1.3000000000000000E+03	  +9.0334880025213408E+02	  +9.1338745641037394E+02	  +9.1692963359195289E+02	  +9.3444573272026400E+02	  +9.3448593471008417E+02	  +9.1712534574895665E+02	  +9.1489103329143393E+02	
  +1.3010000000000000E+03	  +9.0381795015548596E+02	  +9.1399193622446978E+02	  +9.1753694631170879E+02	  +9.3506772878606762E+02	  +9.3510711371754257E+02	  +9.1773403525833464E+02	  +9.1549648456611033E+02	
  +1.3020000000000000E+03	  +9.0427923358828798E+02	  +9.1458577294806753E+02	  +9.1813244156536859E+02	  +9.3567780412555953E+02	  +9.3571644867217822E+02	  +9.1833080486003166E+02	  +9.1609158384393515E+02	
  +1.3030000000000000E+03	  +9.0488825178164745E+02	  +9.1527834715138658E+02	  +9.1882684581562944E+02	  +9.3638660212727621E+02	  +9.3642458793586354E+02	  +9.1902634333897890E+02	  +9.1678579299816124E+02	
  +1.3040000000000000E+03	  +9.0568246911521805E+02	  +9.1609216491590576E+02	  +9.1964259763566326E+02	  +9.3721636994176140E+02	  +9.3725434646778081E+02	  +9.1984257485058970E+02	  +9.1760121631078630E+02	
  +1.3050000000000000E+03	  +9.0629372116309526E+02	  +9.1677125112849546E+02	  +9.2032373551262003E+02	  +9.3791108483297569E+02	  +9.3794986288793416E+02	  +9.2052338190461626E+02	  +9.1828158358345797E+02	
  +1.3060000000000000E+03	  +9.0701275958219037E+02	  +9.1752226362868225E+02	  +9.2107720485433003E+02	  +9.3867784538972978E+02	  +9.3871777793059732E+02	  +9.2127607509819961E+02	  +9.1903402478169073E+02	
  +1.3070000000000000E+03	  +9.0799006532633712E+02	  +9.1842923019095031E+02	  +9.2198928138665860E+02	  +9.3960321744526516E+02	  +9.3964185995602782E+02	  +9.2218716508514069E+02	  +9.1994489269527730E+02	
  +1.3080000000000000E+03	  +9.0894136646659820E+02	  +9.1928969903040502E+02	  +9.2285484986983772E+02	  +9.4048810767386510E+02	  +9.4051938051700233E+02	  +9.2305760326637210E+02	  +9.2080927713498738E+02	
  +1.3090000000000000E+03	  +9.0993095694824262E+02	  +9.2016762787331595E+02	  +9.2373290850040928E+02	  +9.4138449859828881E+02	  +9.4141388981248372E+02	  +9.2393951694955183E+02	  +9.2168625077560762E+02	
  +1.3100000000000000E+03	  +9.1097197967092916E+02	  +9.2106535029816121E+02	  +9.2463127439064021E+02	  +9.4229388200570281E+02	  +9.4232749804154821E+02	  +9.2484015701480814E+02	  +9.2258361008408031E+02	
  +1.3110000000000000E+03	  +9.1223769878623239E+02	  +9.2210165062383010E+02	  +9.2567180000095118E+02	  +9.4334637493852802E+02	  +9.4337971053746207E+02	  +9.2588571882374663E+02	  +9.2362188024392242E+02	
  +1.3120000000000000E+03	  +9.1404137384813725E+02	  +9.2348928718979789E+02	  +9.2706111300422560E+02	  +9.4475049253325767E+02	  +9.4478412238746296E+02	  +9.2727458837030508E+02	  +9.2501186362795079E+02	
  +1.3130000000000000E+03	  +9.1601330591445321E+02	  +9.2495770804044594E+02	  +9.2853127286862264E+02	  +9.4624111530663629E+02	  +9.4627000469748759E+02	  +9.2874470821488705E+02	  +9.2648306841164901E+02	
  +1.3140000000000000E+03	  +9.1751689751297374E+02	  +9.2608814154105153E+02	  +9.2966203423916136E+02	  +9.4738957030455276E+02	  +9.4741800060243781E+02	  +9.2987422566764224E+02	  +9.2761588835334373E+02	
  +1.3150000000000000E+03	  +9.1737510285706594E+02	  +9.2610584235998772E+02	  +9.2968050957242883E+02	  +9.4741956701415802E+02	  +9.4745325993258848E+02	  +9.2989603883164534E+02	  +9.2763572540575751E+02	
  +1.3160000000000000E+03	  +9.1738528055663630E+02	  +9.2630326927545514E+02	  +9.2988618244431075E+02	  +9.4763524666046806E+02	  +9.4767450642691028E+02	  +9.3010357607947606E+02	  +9.2784078717478440E+02	
  +1.3170000000000000E+03	  +9.1801702752016752E+02	  +9.2692028378188400E+02	  +9.3049823053997420E+02	  +9.4826761658870578E+02	  +9.4832362456009241E+02	  +9.3071993288682677E+02	  +9.2847376661558621E+02	
  +1.3180000000000000E+03	  +9.1839977627402834E+02	  +9.2734109595997029E+02	  +9.3091216445932139E+02	  +9.4870508034444458E+02	  +9.4876244836539377E+02	  +9.3114200191903933E+02	  +9.2889698230250690E+02	
  +1.3190000000000000E+03	  +9.1902285395212687E+02	  +9.2793676294144791E+02	  +9.3151050142476231E+02	  +9.4931975402288799E+02	  +9.4935389172135581E+02	  +9.3174223328279481E+02	  +9.2947232486899816E+02	
  +1.3200000000000000E+03	  +9.1950241665053056E+02	  +9.2843226039458466E+02	  +9.3200870190689454E+02	  +9.4983229832065706E+02	  +9.4984709892796286E+02	  +9.3224110174134728E+02	  +9.2994832732828422E+02	
  +1.3210000000000000E+03	  +9.2008359394461661E+02	  +9.2901688053021087E+02	  +9.3259806749712357E+02	  +9.5043395830478482E+02	  +9.5043966422787787E+02	  +9.3282921513479914E+02	  +9.3052286257832282E+02	
  +1.3220000000000000E+03	  +9.2058987781773385E+02	  +9.2955245945419836E+02	  +9.3313815499450300E+02	  +9.5098674602438882E+02	  +9.5098851295274142E+02	  +9.3336864489840605E+02	  +9.3105372452819176E+02	
  +1.3230000000000000E+03	  +9.2114323829592252E+02	  +9.3013238771170006E+02	  +9.3372300501185271E+02	  +9.5158385401117982E+02	  +9.5158583091743333E+02	  +9.3395239431539881E+02	  +9.3163326722163720E+02	
  +1.3240000000000000E+03	  +9.2166092141087404E+02	  +9.3068893730496620E+02	  +9.3428385431465369E+02	  +9.5215748509746800E+02	  +9.5216137325047987E+02	  +9.3451268942172180E+02	  +9.3219110956303825E+02	
  +1.3250000000000000E+03	  +9.2220093467365757E+02	  +9.3126975684303409E+02	  +9.3486893893235685E+02	  +9.5275699900244661E+02	  +9.5276146245903112E+02	  +9.3509709655351787E+02	  +9.3277386960184924E+02	
  +1.3260000000000000E+03	  +9.2272365679026609E+02	  +9.3184069328903843E+02	  +9.3544372640938946E+02	  +9.5334822216125360E+02	  +9.5335137239062999E+02	  +9.3567152143504904E+02	  +9.3334815434318557E+02	
  +1.3270000000000000E+03	  +9.2341516057290755E+02	  +9.3253300405413142E+02	  +9.3613978412152187E+02	  +9.5405883728435390E+02	  +9.5406043023438019E+02	  +9.3636718457294376E+02	  +9.3404492500512231E+02	
  +1.3280000000000000E+03	  +9.2418159218521657E+02	  +9.3326657847237209E+02	  +9.3687715792761185E+02	  +9.5480842903469261E+02	  +9.5480805901249346E+02	  +9.3710434759553823E+02	  +9.3478268886078604E+02	
  +1.3290000000000000E+03	  +9.2462465495321749E+02	  +9.3377664191783504E+02	  +9.3739131505783394E+02	  +9.5533339051490918E+02	  +9.5533112367917192E+02	  +9.3761830215920338E+02	  +9.3529676918919597E+02	
  +1.3300000000000000E+03	  +9.2510494128910727E+02	  +9.3433890727599942E+02	  +9.3795711543089544E+02	  +9.5591071263502181E+02	  +9.5590968216058070E+02	  +9.3818393934532276E+02	  +9.3586313209721663E+02	
  +1.3310000000000000E+03	  +9.2579435895142240E+02	  +9.3505747881810930E+02	  +9.3867813128828959E+02	  +9.5664026331152058E+02	  +9.5664755612417923E+02	  +9.3890490587643501E+02	  +9.3658637068544533E+02	
  +1.3320000000000000E+03	  +9.2645397168132797E+02	  +9.3575858773974392E+02	  +9.3938061334805525E+02	  +9.5735763586449571E+02	  +9.5736706271498088E+02	  +9.3961366590751834E+02	  +9.3729295265042344E+02	
  +1.3330000000000000E+03	  +9.2713679040631575E+02	  +9.3648546635676576E+02	  +9.4010981866039106E+02	  +9.5810205888832047E+02	  +9.5811236719243823E+02	  +9.4034836376466615E+02	  +9.3802385319187886E+02	
  +1.3340000000000000E+03	  +9.2787920524197227E+02	  +9.3725843205233696E+02	  +9.4088616676126753E+02	  +9.5888802345567638E+02	  +9.5889936058752062E+02	  +9.4112197423617795E+02	  +9.3879844088653306E+02	
  +1.3350000000000000E+03	  +9.2876537635190903E+02	  +9.3812461326710252E+02	  +9.4175558039158852E+02	  +9.5977411315129996E+02	  +9.5977975454672287E+02	  +9.4198625024365231E+02	  +9.3966649274012127E+02	
  +1.3360000000000000E+03	  +9.3019830120681183E+02	  +9.3936900208155532E+02	  +9.4300562257511615E+02	  +9.6103710373536751E+02	  +9.6104530916317321E+02	  +9.4323343008765494E+02	  +9.4091668702364495E+02	
  +1.3370000000000000E+03	  +9.3180959965321188E+02	  +9.4071889792030447E+02	  +9.4436044580373971E+02	  +9.6240404473027229E+02	  +9.6241523050732405E+02	  +9.4458986260895415E+02	  +9.4227377648380696E+02	
  +1.3380000000000000E+03	  +9.3288163168893880E+02	  +9.4169589908295984E+02	  +9.4534057255363257E+02	  +9.6339288209079746E+02	  +9.6340884945666960E+02	  +9.4556564972799777E+02	  +9.4324991268277654E+02	
  +1.3390000000000000E+03	  +9.3236759837865100E+02	  +9.4161282308539217E+02	  +9.4526082992876536E+02	  +9.6332702513300933E+02	  +9.6334231847193530E+02	  +9.4548315869597172E+02	  +9.4316525470731267E+02	
  +1.3400000000000000E+03	  +9.3200958319756774E+02	  +9.4171997833654666E+02	  +9.4537164665877299E+02	  +9.6345099422582120E+02	  +9.6346475132047829E+02	  +9.4559534509496598E+02	  +9.4327634242764941E+02	
  +1.3410000000000000E+03	  +9.3230647798658742E+02	  +9.4227626947244653E+02	  +9.4593560821255210E+02	  +9.6403274847523562E+02	  +9.6403612393403091E+02	  +9.4616796542395150E+02	  +9.4383630090264217E+02	
  +1.3420000000000000E+03	  +9.3245864765227554E+02	  +9.4271241308419724E+02	  +9.4637534211329671E+02	  +9.6448715409084639E+02	  +9.6448898520441048E+02	  +9.4660967084134768E+02	  +9.4427450464924118E+02	
  +1.3430000000000000E+03	  +9.3290487736126238E+02	  +9.4335130483204557E+02	  +9.4701838277825368E+02	  +9.6512513645451224E+02	  +9.6514393043856887E+02	  +9.4723696270023163E+02	  +9.4491645452426644E+02	
  +1.3440000000000000E+03	  +9.3323870901482223E+02	  +9.4388913568558689E+02	  +9.4756712184860339E+02	  +9.6567111455497138E+02	  +9.6570428931010429E+02	  +9.4777256597718838E+02	  +9.4545484231313844E+02	
  +1.3450000000000000E+03	  +9.3367152846456190E+02	  +9.4450337075804862E+02	  +9.4818597326810038E+02	  +9.6629139054970972E+02	  +9.6635359715679556E+02	  +9.4838165519044821E+02	  +9.4606156926045367E+02	
  +1.3460000000000000E+03	  +9.3404801664104775E+02	  +9.4506671103754798E+02	  +9.4875264170567175E+02	  +9.6686478388128774E+02	  +9.6694994152082177E+02	  +9.4894168762539050E+02	  +9.4661891177366226E+02	
  +1.3470000000000000E+03	  +9.3447777338181629E+02	  +9.4566365262165073E+02	  +9.4935447351783864E+02	  +9.6747830849607226E+02	  +9.6757246060789555E+02	  +9.4954167603003896E+02	  +9.4721413006521846E+02	
  +1.3480000000000000E+03	  +9.3488832751605503E+02	  +9.4623684414592685E+02	  +9.4993155683285011E+02	  +9.6807128353874532E+02	  +9.6816884908968632E+02	  +9.5012060271079690E+02	  +9.4778668126196601E+02	
  +1.3490000000000000E+03	  +9.3533221041669651E+02	  +9.4682896021655836E+02	  +9.5052843484385869E+02	  +9.6868461928947102E+02	  +9.6878275684579455E+02	  +9.5072008200424239E+02	  +9.4837950921225331E+02	
  +1.3500000000000000E+03	  +9.3577179896480902E+02	  +9.4741244102880705E+02	  +9.5111473454015288E+02	  +9.6928771424627882E+02	  +9.6938477875337014E+02	  +9.5130923283746176E+02	  +9.4896390342591098E+02	
  +1.3510000000000000E+03	  +9.3641323374697834E+02	  +9.4813271660053363E+02	  +9.5183626689245318E+02	  +9.7002551952777844E+02	  +9.7011932401687318E+02	  +9.5203332414357442E+02	  +9.4968580693842432E+02	
  +1.3520000000000000E+03	  +9.3719659352865131E+02	  +9.4894193048173406E+02	  +9.5264783333318337E+02	  +9.7085334894402229E+02	  +9.7094256354995798E+02	  +9.5284691841838674E+02	  +9.5049798636722232E+02	
  +1.3530000000000000E+03	  +9.3777428169159907E+02	  +9.4960011511968389E+02	  +9.5331115070662872E+02	  +9.7153283386537669E+02	  +9.7161680895615427E+02	  +9.5351162945484032E+02	  +9.5116251109476184E+02	
  +1.3540000000000000E+03	  +9.3848472407984502E+02	  +9.5034547943117457E+02	  +9.5406164917828414E+02	  +9.7229921441492536E+02	  +9.7238011239813909E+02	  +9.5426303503283509E+02	  +9.5191649297076015E+02	
  +1.3550000000000000E+03	  +9.3945925779287666E+02	  +9.5125287632829827E+02	  +9.5497286574730708E+02	  +9.7322635836421466E+02	  +9.7330626731777545E+02	  +9.5517486714502286E+02	  +9.5283089717339931E+02	
  +1.3560000000000000E+03	  +9.4043487777723760E+02	  +9.5213342855121618E+02	  +9.5585823570572484E+02	  +9.7412791776348297E+02	  +9.7420611775341376E+02	  +9.5606073488006166E+02	  +9.5371658605068581E+02	
  +1.3570000000000000E+03	  +9.4143911808951361E+02	  +9.5301881800446733E+02	  +9.5675013632466732E+02	  +9.7503645191532928E+02	  +9.7511093745473465E+02	  +9.5695314653286664E+02	  +9.5460610957606684E+02	
  +1.3580000000000000E+03	  +9.4250411250290745E+02	  +9.5392568971047945E+02	  +9.5766454655699738E+02	  +9.7596128884166239E+02	  +9.7603724334092010E+02	  +9.5786832010980061E+02	  +9.5551572990923307E+02	
  +1.3590000000000000E+03	  +9.4379102969296116E+02	  +9.5497106748326803E+02	  +9.5871178035382547E+02	  +9.7701900416646538E+02	  +9.7710171728279465E+02	  +9.5892354159878425E+02	  +9.5656177966780183E+02	
  +1.3600000000000000E+03	  +9.4559720513601053E+02	  +9.5635272003384819E+02	  +9.6009796225764615E+02	  +9.7842119794623602E+02	  +9.7850190076228932E+02	  +9.6031661639201150E+02	  +9.5794773063328455E+02	
  +1.3610000000000000E+03	  +9.4754402406403722E+02	  +9.5779587998386558E+02	  +9.6155359461873672E+02	  +9.7989132844640949E+02	  +9.7996258637255005E+02	  +9.6176891956757242E+02	  +9.5939977315795181E+02	
  +1.3620000000000000E+03	  +9.4894529567910843E+02	  +9.5884961981676338E+02	  +9.6261792191538461E+02	  +9.8096877434905093E+02	  +9.8103951121179705E+02	  +9.6283078848222817E+02	  +9.6046798328697696E+02	
  +1.3630000000000000E+03	  +9.4880867345870945E+02	  +9.5886681734228102E+02	  +9.6264866882640592E+02	  +9.8100753552574793E+02	  +9.8108419553212559E+02	  +9.6285905869037276E+02	  +9.6049885077960244E+02	
  +1.3640000000000000E+03	  +9.4885245307387788E+02	  +9.5909200141838210E+02	  +9.6287727067899527E+02	  +9.8125469050633251E+02	  +9.8133083688236457E+02	  +9.6308989979147350E+02	  +9.6072654148693869E+02	
  +1.3650000000000000E+03	  +9.4948097319142505E+02	  +9.5969150923333950E+02	  +9.6347383631352102E+02	  +9.8187565617235009E+02	  +9.8195116964048759E+02	  +9.6369019460647542E+02	  +9.6133714684259451E+02	
  +1.3660000000000000E+03	  +9.4988104575096008E+02	  +9.6011233038864953E+02	  +9.6389515321678482E+02	  +9.8231566869768960E+02	  +9.8238962393006636E+02	  +9.6411324063219877E+02	  +9.6176398825656702E+02	
  +1.3670000000000000E+03	  +9.5047044476981034E+02	  +9.6069781651294284E+02	  +9.6448017230092478E+02	  +9.8291789986790639E+02	  +9.8298543103278132E+02	  +9.6470062456890787E+02	  +9.6233738606612974E+02	
  +1.3680000000000000E+03	  +9.5093016326477573E+02	  +9.6119272438678104E+02	  +9.6497589325759907E+02	  +9.8342804157214596E+02	  +9.8349144449653170E+02	  +9.6519716009192621E+02	  +9.6282183540587528E+02	
  +1.3690000000000000E+03	  +9.5148796906373013E+02	  +9.6176799418326789E+02	  +9.6555169675442812E+02	  +9.8402031631265766E+02	  +9.8408150917483226E+02	  +9.6577605396900128E+02	  +9.6339258360968040E+02	
  +1.3700000000000000E+03	  +9.5198511130609916E+02	  +9.6229803698378817E+02	  +9.6608355455957178E+02	  +9.8456891268947788E+02	  +9.8462888822985337E+02	  +9.6631142189737488E+02	  +9.6392285604486585E+02	
  +1.3710000000000000E+03	  +9.5252662970828203E+02	  +9.6287031243347076E+02	  +9.6665762341250570E+02	  +9.8516005580969738E+02	  +9.8521916684809219E+02	  +9.6688735560146074E+02	  +9.6449660353096908E+02	
  +1.3720000000000000E+03	  +9.5303776392017289E+02	  +9.6342314101648947E+02	  +9.6721061317987392E+02	  +9.8573181866051380E+02	  +9.8579025544726755E+02	  +9.6744067060020859E+02	  +9.6504949989713907E+02	
  +1.3730000000000000E+03	  +9.5356877122285732E+02	  +9.6399856561179217E+02	  +9.6778638579645894E+02	  +9.8632594230498023E+02	  +9.8638383362326056E+02	  +9.6801651430515221E+02	  +9.6562515057633891E+02	
  +1.3740000000000000E+03	  +9.5408429963905587E+02	  +9.6456568103634481E+02	  +9.6835537461434762E+02	  +9.8690979600106675E+02	  +9.8696898309587857E+02	  +9.6858535946902236E+02	  +9.6619388647252163E+02	
