 TIME                    	QSENS_PEG_V1             	QSENS_PEG_V2             	QSENS_PEG_V3             	QSENS_PEG_V4             	QSENS_PEG_V5             	QSENS_PEG_V6             	QSENS_PEG_V7             	
  +7.9170000000000000E+03	  -3.9777050464467465E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9180000000000000E+03	  -6.0836217059123078E+02	  -7.1924995791514931E+01	  -6.4024559266009021E+01	  -6.3717926259914826E+01	  -6.3709636290951927E+01	  -6.3709547903638018E+01	  -6.3709606913827599E+01	
  +7.9190000000000000E+03	  -7.8352483379779551E+02	  -1.5097707785738930E+02	  -1.3815080424888799E+02	  -1.3764986270803089E+02	  -1.3763623961076198E+02	  -1.3763608764592939E+02	  -1.3763618146316733E+02	
  +7.9200000000000000E+03	  -9.1306706882742083E+02	  -2.7896880151912495E+02	  -2.6712828772175232E+02	  -2.6666040739011521E+02	  -2.6664755049294962E+02	  -2.6664740537113823E+02	  -2.6664749364727805E+02	
  +7.9210000000000000E+03	  -1.0063805004617985E+03	  -3.6893345183295150E+02	  -3.5767488409102288E+02	  -3.5722833548031593E+02	  -3.5721592608397543E+02	  -3.5721578361417687E+02	  -3.5721586816232639E+02	
  +7.9220000000000000E+03	  -1.1026759597722764E+03	  -4.6182898374739506E+02	  -4.5096847747625492E+02	  -4.5053921456563990E+02	  -4.5052715112933384E+02	  -4.5052701106689892E+02	  -4.5052709300166049E+02	
  +7.9230000000000000E+03	  -1.2122038110412502E+03	  -5.6805491559181564E+02	  -5.5748638400815378E+02	  -5.5707271021249517E+02	  -5.5706095900906132E+02	  -5.5706082256996581E+02	  -5.5706090291339171E+02	
  +7.9240000000000000E+03	  -1.2994806424606054E+03	  -6.5308202081628190E+02	  -6.4273296872163587E+02	  -6.4233390804628107E+02	  -6.4232245270920998E+02	  -6.4232231980567212E+02	  -6.4232239869535476E+02	
  +7.9250000000000000E+03	  -1.3268176097525115E+03	  -6.8055525701980764E+02	  -6.7037099209900566E+02	  -6.6998577501345972E+02	  -6.6997460214854925E+02	  -6.6997447131237800E+02	  -6.6997454814049661E+02	
  +7.9260000000000000E+03	  -1.3984147203269247E+03	  -7.5233169143535076E+02	  -7.4226913241397949E+02	  -7.4189705342830575E+02	  -7.4188615765315603E+02	  -7.4188603068330985E+02	  -7.4188610644574658E+02	
  +7.9270000000000000E+03	  -1.4428084909758711E+03	  -7.9790094440753285E+02	  -7.8792563499874859E+02	  -7.8756600315005505E+02	  -7.8755537523619921E+02	  -7.8755525166380744E+02	  -7.8755532623075862E+02	
  +7.9280000000000000E+03	  -1.3897060219382038E+03	  -7.5871541246975482E+02	  -7.4879983900739751E+02	  -7.4845197205661884E+02	  -7.4844160133221885E+02	  -7.4844147974007785E+02	  -7.4844155250861468E+02	
  +7.9290000000000000E+03	  -1.1102729985594772E+03	  -5.3184756479481996E+02	  -5.2197022964039434E+02	  -5.2163347016813532E+02	  -5.2162334406108482E+02	  -5.2162322167644277E+02	  -5.2162329136164681E+02	
  +7.9300000000000000E+03	  -6.1728961263630526E+02	  -1.3993215566348104E+02	  -1.3007820972609076E+02	  -1.2975192597269455E+02	  -1.2974203948253719E+02	  -1.2974191714774790E+02	  -1.2974198424863081E+02	
  +7.9310000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9320000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9330000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9340000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9350000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9360000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9370000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9380000000000000E+03	  -1.5635212162022492E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9390000000000000E+03	  -3.2503584422510636E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9400000000000000E+03	  -5.2761783519751089E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9410000000000000E+03	  -6.9640830991133998E+02	  -2.4725623247229173E+01	  -1.5001445698826570E+01	  -1.4670746505129541E+01	  -1.4660501643737506E+01	  -1.4660352405069707E+01	  -1.4660418430898670E+01	
  +7.9420000000000000E+03	  -8.1718687984817893E+02	  -1.3022168726261887E+02	  -1.1470527163393237E+02	  -1.1417514638438911E+02	  -1.1415870328478174E+02	  -1.1415845673047390E+02	  -1.1415856000927288E+02	
  +7.9430000000000000E+03	  -9.4586110212467293E+02	  -2.6332275525037284E+02	  -2.4887302365056982E+02	  -2.4837660301501342E+02	  -2.4836119195748449E+02	  -2.4836095928568025E+02	  -2.4836105660508605E+02	
  +7.9440000000000000E+03	  -1.0792266504973177E+03	  -3.9836159929148948E+02	  -3.8455437025367706E+02	  -3.8407918407787400E+02	  -3.8406441348331788E+02	  -3.8406418923833206E+02	  -3.8406428309402463E+02	
  +7.9450000000000000E+03	  -1.2198300288739092E+03	  -5.3945782007257503E+02	  -5.2611023080566133E+02	  -5.2565196948528433E+02	  -5.2563770481251140E+02	  -5.2563748820028911E+02	  -5.2563757990733768E+02	
  +7.9460000000000000E+03	  -1.3316435289437854E+03	  -6.5208739994899145E+02	  -6.3909781462968931E+02	  -6.3865469165045602E+02	  -6.3864087624916260E+02	  -6.3864066661967581E+02	  -6.3864075648659809E+02	
  +7.9470000000000000E+03	  -1.4521508025057585E+03	  -7.7327623445808797E+02	  -7.6057642281210258E+02	  -7.6014744426420225E+02	  -7.6013404912498913E+02	  -7.6013384717713166E+02	  -7.6013393585011863E+02	
  +7.9480000000000000E+03	  -1.5680930678363391E+03	  -8.8989712046425859E+02	  -8.7743572693470423E+02	  -8.7702013555397014E+02	  -8.7700713907713293E+02	  -8.7700694510541086E+02	  -8.7700703293739275E+02	
  +7.9490000000000000E+03	  -1.7102208178006865E+03	  -1.0318969884696266E+03	  -1.0196331874121818E+03	  -1.0192302994145672E+03	  -1.0192176846962881E+03	  -1.0192174997813554E+03	  -1.0192175874870319E+03	
  +7.9500000000000000E+03	  -1.7865342764239742E+03	  -1.1095851509560459E+03	  -1.0974814673868000E+03	  -1.0970905695395209E+03	  -1.0970782643406203E+03	  -1.0970780603506057E+03	  -1.0970781341145746E+03	
  +7.9510000000000000E+03	  -1.8161804967292069E+03	  -1.1420476204933518E+03	  -1.1300799926547381E+03	  -1.1297004977109636E+03	  -1.1296885277363631E+03	  -1.1296883258515497E+03	  -1.1296883963770242E+03	
  +7.9520000000000000E+03	  -1.7144984744765375E+03	  -1.0526269919902127E+03	  -1.0407727831306040E+03	  -1.0404040770212775E+03	  -1.0403924243843519E+03	  -1.0403922228535755E+03	  -1.0403922894341213E+03	
  +7.9530000000000000E+03	  -1.4397374195786240E+03	  -8.2811366552877439E+02	  -8.1635465057301280E+02	  -8.1599615742684500E+02	  -8.1598480887645098E+02	  -8.1598460751241782E+02	  -8.1598467019234795E+02	
  +7.9540000000000000E+03	  -8.3386698090650350E+02	  -3.2739560128489046E+02	  -3.1571970072824558E+02	  -3.1537089591220615E+02	  -3.1535982758031662E+02	  -3.1535961972957574E+02	  -3.1535967538361064E+02	
  +7.9550000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9560000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9570000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9580000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9590000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9600000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9610000000000000E+03	  -7.5880585609342518E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9620000000000000E+03	  -3.0538913847914353E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9630000000000000E+03	  -5.6599927421455754E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9640000000000000E+03	  -7.7153869185929250E+02	  -1.0772878256467627E+02	  -9.7170375873977761E+01	  -9.6830235012266826E+01	  -9.6819788077107560E+01	  -9.6819611007340427E+01	  -9.6819677480254555E+01	
  +7.9650000000000000E+03	  -9.7041175440537506E+02	  -2.9189882512382019E+02	  -2.7458138624306588E+02	  -2.7401848485008361E+02	  -2.7400120942309110E+02	  -2.7400091156573075E+02	  -2.7400101902976161E+02	
  +7.9660000000000000E+03	  -1.0872092655580561E+03	  -4.0870755636142064E+02	  -3.9271228041536915E+02	  -3.9218347368837453E+02	  -3.9216729234986451E+02	  -3.9216701388472717E+02	  -3.9216711527026803E+02	
  +7.9670000000000000E+03	  -1.2206007515546642E+03	  -5.4066173120255769E+02	  -5.2549311509391839E+02	  -5.2498525765414149E+02	  -5.2496975149741115E+02	  -5.2496948593513866E+02	  -5.2496958413651589E+02	
  +7.9680000000000000E+03	  -1.2919257549759272E+03	  -6.1168589745210227E+02	  -5.9712336050250019E+02	  -5.9663211676439835E+02	  -5.9661713616286420E+02	  -5.9661687956573087E+02	  -5.9661697471946843E+02	
  +7.9690000000000000E+03	  -1.3905601149325016E+03	  -7.0979553570272947E+02	  -6.9571232259473402E+02	  -6.9523607128302626E+02	  -6.9522155826016842E+02	  -6.9522131126741590E+02	  -6.9522140452422389E+02	
  +7.9700000000000000E+03	  -1.4445638384077483E+03	  -7.6449003539121293E+02	  -7.5079916567552095E+02	  -7.5033710458499161E+02	  -7.5032302412820934E+02	  -7.5032278547604017E+02	  -7.5032287665075785E+02	
  +7.9710000000000000E+03	  -1.4753692997751912E+03	  -7.9724080369278818E+02	  -7.8387633329471987E+02	  -7.8342788252594744E+02	  -7.8341420969240653E+02	  -7.8341397876795543E+02	  -7.8341406787479252E+02	
  +7.9720000000000000E+03	  -1.5892188163189655E+03	  -9.1144603666670446E+02	  -8.9835560418251089E+02	  -8.9792023357651294E+02	  -8.9790695322135275E+02	  -8.9790673266193437E+02	  -8.9790682128054209E+02	
  +7.9730000000000000E+03	  -1.6102900099504839E+03	  -9.3489539446674382E+02	  -9.2203634610971471E+02	  -9.2161351870816532E+02	  -9.2160060742472319E+02	  -9.2160039460946894E+02	  -9.2160048169693664E+02	
  +7.9740000000000000E+03	  -1.6471306202231881E+03	  -9.7462135949558706E+02	  -9.6195878337945123E+02	  -9.6154796631894931E+02	  -9.6153540820045964E+02	  -9.6153520347689141E+02	  -9.6153528943966865E+02	
  +7.9750000000000000E+03	  -1.6569239447284524E+03	  -9.8830414305459340E+02	  -9.7580927018767363E+02	  -9.7540993291377470E+02	  -9.7539771134111641E+02	  -9.7539751388079435E+02	  -9.7539759852535906E+02	
  +7.9760000000000000E+03	  -1.6429071175890033E+03	  -9.8616221511076117E+02	  -9.7381143948620809E+02	  -9.7342305903128511E+02	  -9.7341116058998250E+02	  -9.7341097050096130E+02	  -9.7341105408052795E+02	
  +7.9770000000000000E+03	  -1.3815765018167338E+03	  -7.6511803204725220E+02	  -7.5289227336945441E+02	  -7.5251434148599924E+02	  -7.5250274630186925E+02	  -7.5250255958099626E+02	  -7.5250264029163577E+02	
  +7.9780000000000000E+03	  -1.1447603360355704E+03	  -5.6103767546345784E+02	  -5.4892280153163063E+02	  -5.4855482731712550E+02	  -5.4854352354888192E+02	  -5.4854333977089186E+02	  -5.4854341756484803E+02	
  +7.9790000000000000E+03	  -5.8206121271917073E+02	  -1.0119506502658405E+02	  -8.9181299419064914E+01	  -8.8822806238493683E+01	  -8.8811712203011012E+01	  -8.8811493761629421E+01	  -8.8811550153824811E+01	
  +7.9800000000000000E+03	  -3.8415411287954396E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9810000000000000E+03	  -9.4209782727911659E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9820000000000000E+03	  -3.7994756315563102E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9830000000000000E+03	  -1.4676732801704674E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9840000000000000E+03	  -5.8768937348590350E+02	  -1.3091082916891224E+02	  -1.2013324909219834E+02	  -1.1982388997718202E+02	  -1.1981436918028281E+02	  -1.1981418678989532E+02	  -1.1981423806637656E+02	
  +7.9850000000000000E+03	  -7.9259128512271241E+02	  -1.5937176243925552E+02	  -1.4378897730221613E+02	  -1.4334274725013364E+02	  -1.4332903014410522E+02	  -1.4332875858681498E+02	  -1.4332882791201507E+02	
  +7.9860000000000000E+03	  -9.6766290483996147E+02	  -3.3831002892359618E+02	  -3.2361185730551318E+02	  -3.2318961518597223E+02	  -3.2317669020462404E+02	  -3.2317643953135342E+02	  -3.2317650766700689E+02	
  +7.9870000000000000E+03	  -1.1073778105180991E+03	  -4.8282327627261907E+02	  -4.6865708873679711E+02	  -4.6824923025246261E+02	  -4.6823679795111599E+02	  -4.6823656065641194E+02	  -4.6823662826844384E+02	
  +7.9880000000000000E+03	  -1.2007653403343161E+03	  -5.8185921628910387E+02	  -5.6808480543657572E+02	  -5.6768814953536003E+02	  -5.6767610700774310E+02	  -5.6767588018779713E+02	  -5.6767594732157204E+02	
  +7.9890000000000000E+03	  -1.2959174464130485E+03	  -6.8204139772683254E+02	  -6.6858836255238896E+02	  -6.6820173796634606E+02	  -6.6819004551813100E+02	  -6.6818982867857164E+02	  -6.6818989566856999E+02	
  +7.9900000000000000E+03	  -1.3501886761723972E+03	  -7.4142748801975574E+02	  -7.2825183729950118E+02	  -7.2787468507473375E+02	  -7.2786331971401614E+02	  -7.2786311156473971E+02	  -7.2786317806869465E+02	
  +7.9910000000000000E+03	  -1.4456613621466640E+03	  -8.4032733087295810E+02	  -8.2739713323188073E+02	  -8.2702906783802302E+02	  -8.2701801663999663E+02	  -8.2701781820625638E+02	  -8.2701788494438608E+02	
  +7.9920000000000000E+03	  -1.5061113635426923E+03	  -9.0422946672949342E+02	  -8.9151527753917060E+02	  -8.9115590052613311E+02	  -8.9114510632412077E+02	  -8.9114489501345906E+02	  -8.9114495089693060E+02	
  +7.9930000000000000E+03	  -1.5216609712668121E+03	  -9.2385883263789572E+02	  -9.1134325261606818E+02	  -9.1099225932958473E+02	  -9.1098174289853239E+02	  -9.1098153563824064E+02	  -9.1098158929616932E+02	
  +7.9940000000000000E+03	  -1.6163196589207275E+03	  -1.0203531482068610E+03	  -1.0080188038196055E+03	  -1.0076758617459044E+03	  -1.0076656174950330E+03	  -1.0076654172775412E+03	  -1.0076654703592191E+03	
  +7.9950000000000000E+03	  -1.6588308431417754E+03	  -1.0649434247395502E+03	  -1.0527752800114822E+03	  -1.0524400563880326E+03	  -1.0524300718426011E+03	  -1.0524298777456652E+03	  -1.0524299299503571E+03	
  +7.9960000000000000E+03	  -1.7064111403709946E+03	  -1.1143333893364133E+03	  -1.1023184185442908E+03	  -1.1019905937527635E+03	  -1.1019808594628917E+03	  -1.1019806717023603E+03	  -1.1019807232810585E+03	
  +7.9970000000000000E+03	  -1.7449456589854583E+03	  -1.1545812747462253E+03	  -1.1427079879706121E+03	  -1.1423872545947709E+03	  -1.1423777610668299E+03	  -1.1423775794530400E+03	  -1.1423776304455505E+03	
  +7.9980000000000000E+03	  -1.8119854895158981E+03	  -1.2223188171020090E+03	  -1.2105770389128234E+03	  -1.2102631051038368E+03	  -1.2102538453133322E+03	  -1.2102536705607849E+03	  -1.2102537214438503E+03	
  +7.9990000000000000E+03	  -1.8111913966313966E+03	  -1.2234439394500898E+03	  -1.2118244837590064E+03	  -1.2115170665442422E+03	  -1.2115080294004456E+03	  -1.2115078598444395E+03	  -1.2115079099106717E+03	
  +8.0000000000000000E+03	  -1.7233924195276984E+03	  -1.1449142725944846E+03	  -1.1334087929289312E+03	  -1.1331076200256866E+03	  -1.1330987947331078E+03	  -1.1330986286214741E+03	  -1.1330986771130822E+03	
  +8.0010000000000000E+03	  -1.4458616187664204E+03	  -9.1162963760929063E+02	  -9.0023086490677247E+02	  -8.9993568227185506E+02	  -8.9992705924549443E+02	  -8.9992689511347771E+02	  -8.9992694140313029E+02	
  +8.0020000000000000E+03	  -1.0443449051884941E+03	  -5.8701067778991342E+02	  -5.7571348155509804E+02	  -5.7542404816178146E+02	  -5.7541562177597962E+02	  -5.7541546000458470E+02	  -5.7541550437447552E+02	
  +8.0030000000000000E+03	  -1.7043046258854278E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0040000000000000E+03	  -2.9042120030826801E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0050000000000000E+03	  -1.5145516175173864E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0060000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0070000000000000E+03	  -2.4933224064630352E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0080000000000000E+03	  -4.0818500019370481E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.0090000000000000E+03	  -7.2971179701138033E+02	  -2.3051132551177383E+02	  -2.2021435105725510E+02	  -2.1994293757926221E+02	  -2.1993529686069357E+02	  -2.1993514855839032E+02	  -2.1993518669883593E+02	
  +8.0100000000000000E+03	  -8.9619605669539430E+02	  -3.3477335633016844E+02	  -3.1907163315179707E+02	  -3.1865145505117704E+02	  -3.1863971490838401E+02	  -3.1863949877583053E+02	  -3.1863956322954294E+02	
  +8.0110000000000000E+03	  -9.9918980485850363E+02	  -4.3317858953732326E+02	  -4.1861095778853314E+02	  -4.1821193686397646E+02	  -4.1820086415328774E+02	  -4.1820066333995499E+02	  -4.1820072526893500E+02	
  +8.0120000000000000E+03	  -1.1385239445668381E+03	  -5.6918007023923280E+02	  -5.5534240331920876E+02	  -5.5495539433053239E+02	  -5.5494472443597317E+02	  -5.5494453541614575E+02	  -5.5494459699887477E+02	
  +8.0130000000000000E+03	  -1.2483615491545172E+03	  -6.7649471803125539E+02	  -6.6320586255695127E+02	  -6.6282810626851551E+02	  -6.6281774835664839E+02	  -6.6281756880728472E+02	  -6.6281763022388395E+02	
  +8.0140000000000000E+03	  -1.3373386318198345E+03	  -7.6350454500104240E+02	  -7.5065877842106954E+02	  -7.5028946827294749E+02	  -7.5027938689188272E+02	  -7.5027921582118620E+02	  -7.5027927711184202E+02	
  +8.0150000000000000E+03	  -1.4288129035889376E+03	  -8.5294994907827140E+02	  -8.4047399780203114E+02	  -8.4011289374634941E+02	  -8.4010307154442694E+02	  -8.4010290888810744E+02	  -8.4010297030213667E+02	
  +8.0160000000000000E+03	  -1.4560755057883396E+03	  -8.7976232542433854E+02	  -8.6760013645654158E+02	  -8.6724711701497029E+02	  -8.6723753803434022E+02	  -8.6723738199816592E+02	  -8.6723744285234875E+02	
  +8.0170000000000000E+03	  -1.4395808632118783E+03	  -8.6453774245305601E+02	  -8.5264430722820521E+02	  -8.5229924659822893E+02	  -8.5228989736792596E+02	  -8.5228974663742406E+02	  -8.5228980646052969E+02	
  +8.0180000000000000E+03	  -1.4690341808287171E+03	  -8.9470290124004714E+02	  -8.8304132498215256E+02	  -8.8270407000344790E+02	  -8.8269494234384365E+02	  -8.8269479787491082E+02	  -8.8269485730741098E+02	
  +8.0190000000000000E+03	  -1.4500252372734567E+03	  -8.7755753423539875E+02	  -8.6609723000390534E+02	  -8.6576759375892948E+02	  -8.6575867589278164E+02	  -8.6575853641045740E+02	  -8.6575859497631575E+02	
  +8.0200000000000000E+03	  -1.4556812478456332E+03	  -8.8501708495267451E+02	  -8.7373270852580629E+02	  -8.7341048559596527E+02	  -8.7340176989224415E+02	  -8.7340163581099534E+02	  -8.7340169386021955E+02	
  +8.0210000000000000E+03	  -1.4581574240779503E+03	  -8.8951830019260933E+02	  -8.7838875398532491E+02	  -8.7807372344543853E+02	  -8.7806520194951008E+02	  -8.7806507309332028E+02	  -8.7806513067194555E+02	
  +8.0220000000000000E+03	  -1.4349501548492563E+03	  -8.6928981249795368E+02	  -8.5829750946810998E+02	  -8.5798944057576750E+02	  -8.5798110508451430E+02	  -8.5798098074714937E+02	  -8.5798103762728090E+02	
  +8.0230000000000000E+03	  -1.4456314905297995E+03	  -8.8257971002569957E+02	  -8.7171004394758313E+02	  -8.7140869791932607E+02	  -8.7140054067534913E+02	  -8.7140042005186240E+02	  -8.7140047594612668E+02	
  +8.0240000000000000E+03	  -1.3421926020694777E+03	  -7.9085428931066951E+02	  -7.8009499962234850E+02	  -7.7980013652818741E+02	  -7.7979214936373717E+02	  -7.7979203110057438E+02	  -7.7979208544132962E+02	
  +8.0250000000000000E+03	  -1.2514921598272711E+03	  -7.1529746512404222E+02	  -7.0463867140362004E+02	  -7.0435005916139778E+02	  -7.0434223818473663E+02	  -7.0434212278690200E+02	  -7.0434217591908589E+02	
  +8.0260000000000000E+03	  -1.1314516692263128E+03	  -6.0880943605749133E+02	  -5.9824381824699174E+02	  -5.9796121998950582E+02	  -5.9795355825599211E+02	  -5.9795344448684398E+02	  -5.9795349588307045E+02	
  +8.0270000000000000E+03	  -1.0050671474189015E+03	  -4.9654200897532991E+02	  -4.8606535411184285E+02	  -4.8578853876750361E+02	  -4.8578103173768181E+02	  -4.8578091939621515E+02	  -4.8578096903783000E+02	
  +8.0280000000000000E+03	  -8.7627891090149512E+02	  -3.8968292587164524E+02	  -3.7929379135110162E+02	  -3.7902253080349499E+02	  -3.7901517432248670E+02	  -3.7901506328182097E+02	  -3.7901511118579373E+02	
  +8.0290000000000000E+03	  -7.7365786394171676E+02	  -2.9652808690008305E+02	  -2.8622743088149122E+02	  -2.8596150544421420E+02	  -2.8595429592682433E+02	  -2.8595418618328341E+02	  -2.8595423241571086E+02	
  +8.0300000000000000E+03	  -7.8949683013180015E+02	  -3.1169559324055916E+02	  -3.0148657015642698E+02	  -3.0122577187386338E+02	  -3.0121871059199378E+02	  -3.0121860453927485E+02	  -3.0121865036286061E+02	
  +8.0310000000000000E+03	  -8.6288046546698592E+02	  -3.7552133340952338E+02	  -3.6540801067057851E+02	  -3.6515213558098014E+02	  -3.6514522081933183E+02	  -3.6514511925818090E+02	  -3.6514516513681127E+02	
  +8.0320000000000000E+03	  -9.6858536032430300E+02	  -4.7562048331242869E+02	  -4.6560582176837391E+02	  -4.6535467757794430E+02	  -4.6534790930873123E+02	  -4.6534781383480657E+02	  -4.6534786062534465E+02	
  +8.0330000000000000E+03	  -1.0501736340198752E+03	  -5.5424600148309378E+02	  -5.4433013239035859E+02	  -5.4408353210677228E+02	  -5.4407690665804364E+02	  -5.4407681697199325E+02	  -5.4407686458231410E+02	
  +8.0340000000000000E+03	  -1.0925257511020548E+03	  -5.9762003248862197E+02	  -5.8780030150370442E+02	  -5.8755807142900278E+02	  -5.8755158611645481E+02	  -5.8755150236619363E+02	  -5.8755155092232235E+02	
  +8.0350000000000000E+03	  -1.1699932659538372E+03	  -6.7638305673908098E+02	  -6.6665497412446200E+02	  -6.6641695020035877E+02	  -6.6641060213365461E+02	  -6.6641052434829260E+02	  -6.6641057391777167E+02	
  +8.0360000000000000E+03	  -1.1883052628704390E+03	  -6.9731885646164199E+02	  -6.8767730708629824E+02	  -6.8744332927977291E+02	  -6.8743711266151729E+02	  -6.8743703940767307E+02	  -6.8743708932820618E+02	
  +8.0370000000000000E+03	  -1.1976793740204748E+03	  -7.0973804088446298E+02	  -7.0017820015785082E+02	  -6.9994812131763456E+02	  -6.9994203251078773E+02	  -6.9994196340798351E+02	  -6.9994201353842891E+02	
  +8.0380000000000000E+03	  -1.2665252136009308E+03	  -7.7987655485567313E+02	  -7.7039424645472070E+02	  -7.7016793151531078E+02	  -7.7016197044937223E+02	  -7.7016190690157225E+02	  -7.7016195798571084E+02	
  +8.0390000000000000E+03	  -1.2696156273964339E+03	  -7.8508732319960734E+02	  -7.7567898985965223E+02	  -7.7545630178496867E+02	  -7.7545046238792168E+02	  -7.7545040274713585E+02	  -7.7545045401054813E+02	
